Employee Id ,Name,department,Position,gender,age,StartDate,ExitDate,EmployeeStatus,EmployeeType,EmployeeClassificationType,Current Employee Rating,EmployeeStatus_1,recruitment_channel,education,Attrition,Active Employees,Age Group,Rating Group
21163,Stephen Hebert,HR,Payroll Manager,m,31-01-1900,29-Mar-19,,Active,Part-Time,Part-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
21018,Anita Dudley,Operations,Logistics Executive,m,03-02-1900,27-Oct-21,,Active,Full-Time,Temporary,3,Active,other,Master's & above,0,1,25-34,Average Performer
30307,Marilyn Cook,Analytics,Product Analyst,m,07-02-1900,01-Apr-23,,Active,Full-Time,Temporary,3,Active,other,Bachelor's,0,1,35-44,Average Performer
45701,Kristen Chan,Operations,Operations Manager,m,24-02-1900,10-Feb-19,,Active,Part-Time,Temporary,3,Active,other,Master's & above,0,1,55 Above,Average Performer
27369,Michelle Castillo,Analytics,Analyst,m,08-02-1900,06-Jun-22,,Active,Full-Time,Temporary,3,Active,other,Master's & above,0,1,35-44,Average Performer
54481,Mrs. Danielle Dickerson DDS,Operations,Logistics Executive,f,02-02-1900,30-Jul-20,,Active,Contract,Part-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
16986,Stacy Ellis,Finance,Finance Manager,m,03-02-1900,16-Jul-23,,Active,Part-Time,Full-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
21502,Hannah Bailey,Operations, Inventory Controller,m,05-02-1900,16-Jun-22,,Active,Part-Time,Part-Time,3,Active,other,Bachelor's,0,1,35-44,Average Performer
51064,Paige Calderon,Operations,Business Operations Manager,m,30-01-1900,16-Jul-22,,Active,Part-Time,Full-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
9307,Jon Adams,Operations,Quality Assurance Officer,m,17-02-1900,03-Feb-22,,Active,Part-Time,Full-Time,3,Active,other,Bachelor's,0,1,45-54,Average Performer
28479,Tamara Carter,Finance,Cost Accountant,m,30-01-1900,24-Nov-19,,Active,Full-Time,Full-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
73983,Bryan Harris,Finance,Cost Accountant,m,23-02-1900,23-Sep-22,,Active,Full-Time,Full-Time,3,Active,other,Master's & above,0,1,45-54,Average Performer
37573,John Lambert,Finance,Treasury Manager,m,27-01-1900,09-Mar-19,,Active,Part-Time,Temporary,3,Active,other,Bachelor's,0,1,25-34,Average Performer
813,Hunter Hill,Operations,Business Operations Manager,m,07-02-1900,01-Oct-19,,Active,Contract,Full-Time,3,Active,other,Bachelor's,0,1,35-44,Average Performer
7361,Joe Miller,Operations,Operations Coordinator,m,01-02-1900,23-Feb-20,,Active,Part-Time,Part-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
12033,Anthony Murray,Operations,Business Operations Manager,m,29-01-1900,30-Aug-21,,Active,Contract,Full-Time,3,Active,other,Master's & above,0,1,25-34,Average Performer
8824,Michael Garcia,Analytics,Analyst,m,27-01-1900,07-Mar-20,,Active,Contract,Temporary,3,Active,other,Bachelor's,0,1,25-34,Average Performer
24091,Thomas Rogers,Analytics,Product Analyst,m,03-02-1900,20-Oct-22,,Active,Full-Time,Full-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
12571,Nicole Gamble,Operations,Operations Coordinator,f,06-02-1900,11-Oct-22,,Active,Full-Time,Part-Time,3,Active,other,Master's & above,0,1,35-44,Average Performer
67379,Richard Santos,HR,Payroll Manager,m,03-02-1900,13-Jun-21,,Active,Full-Time,Full-Time,3,Active,other,Master's & above,0,1,25-34,Average Performer
1183,Christopher Norris,Analytics,Sr.Data Analyst,m,04-02-1900,16-Apr-21,,Active,Part-Time,Part-Time,3,Active,other,Bachelor's,0,1,35-44,Average Performer
34787,Gina Williams,Finance,Treasury Manager,m,10-02-1900,10-Oct-20,,Active,Part-Time,Temporary,3,Active,other,Bachelor's,0,1,35-44,Average Performer
2454,Kirk Brooks,Operations, Inventory Controller,m,30-01-1900,10-Sep-21,,Active,Full-Time,Full-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
43067,Gloria Yang,HR,Payroll Manager,m,01-02-1900,25-Oct-22,,Active,Part-Time,Full-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
69587,Ashley Gamble,Operations,Operations Coordinator,f,25-02-1900,15-Nov-22,,Active,Part-Time,Temporary,3,Active,other,Bachelor's,0,1,55 Above,Average Performer
75902,John Carter,Finance,Tax Analyst,m,25-01-1900,17-Jan-21,,Active,Full-Time,Part-Time,3,Active,other,Master's & above,0,1,25-34,Average Performer
44141,Michael Flowers,Operations,Operations Manager,f,08-02-1900,27-Dec-18,,Active,Contract,Part-Time,3,Active,other,Master's & above,0,1,35-44,Average Performer
35379,Chase Ali,Analytics,Analyst,m,29-01-1900,31-Aug-21,,Active,Contract,Full-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
38791,Eric Oliver,Analytics,Sr.Data Analyst,f,26-01-1900,18-Jan-19,,Active,Part-Time,Part-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
20157,Robyn Robbins,Operations,Operations Coordinator,f,31-01-1900,15-Mar-23,,Active,Full-Time,Part-Time,3,Active,other,Master's & above,0,1,25-34,Average Performer
3635,Edwin Serrano,Finance,Cost Accountant,m,03-02-1900,13-Aug-19,,Active,Contract,Temporary,3,Active,other,Bachelor's,0,1,25-34,Average Performer
24337,Seth Parks,HR, HR Executive,m,09-02-1900,23-Apr-21,,Active,Contract,Full-Time,3,Active,other,Master's & above,0,1,35-44,Average Performer
55269,Samuel Donovan,Operations,Logistics Executive,m,30-01-1900,27-Dec-22,,Active,Contract,Part-Time,3,Active,other,Master's & above,0,1,25-34,Average Performer
30940,Michael Reed,Finance,Cost Accountant,m,04-02-1900,20-Jan-23,,Active,Contract,Full-Time,3,Active,other,Bachelor's,0,1,35-44,Average Performer
71078,Luke Bright,Operations, Inventory Controller,m,30-01-1900,28-Dec-20,,Active,Part-Time,Full-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
52464,Bonnie Myers,Operations,Workflow Coordinator,f,31-01-1900,18-Feb-21,,Active,Contract,Temporary,3,Active,other,Bachelor's,0,1,25-34,Average Performer
3530,Pamela Guzman,Analytics,Analyst,m,27-01-1900,16-Jan-21,,Active,Part-Time,Full-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
74966,Karen Marquez MD,HR,Administrative Assistant,m,07-02-1900,11-Jun-19,,Active,Part-Time,Full-Time,3,Active,other,Bachelor's,0,1,35-44,Average Performer
8023,Valerie Gregory,Operations,Quality Assurance Officer,m,05-02-1900,05-May-22,,Active,Part-Time,Full-Time,3,Active,other,Master's & above,0,1,35-44,Average Performer
25557,Jodi Scott,Operations,Quality Assurance Officer,m,30-01-1900,22-Apr-22,,Active,Full-Time,Full-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
57253,April Carpenter,Operations,Operations Coordinator,m,23-02-1900,06-Nov-18,,Active,Contract,Full-Time,3,Active,other,Master's & above,0,1,45-54,Average Performer
15187,Justin Hartman,Finance,Finance Manager,m,26-01-1900,11-May-19,,Active,Full-Time,Full-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
48866,Joseph Harris,Finance,Tax Analyst,m,29-01-1900,23-Dec-22,,Active,Part-Time,Part-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
22553,Shane Smith,Finance,Cost Accountant,m,02-02-1900,09-Dec-21,,Active,Full-Time,Temporary,3,Active,other,Master's & above,0,1,25-34,Average Performer
75928,Victor Maynard,Analytics,Sr.Data Analyst,m,07-02-1900,05-Jun-22,,Active,Part-Time,Part-Time,3,Active,other,Bachelor's,0,1,35-44,Average Performer
35469,Alicia Howard,Operations,Logistics Executive,f,29-01-1900,15-May-23,,Active,Full-Time,Full-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
66259,Diana Schmitt,Operations,Workflow Coordinator,m,06-02-1900,19-Mar-19,,Active,Full-Time,Part-Time,3,Active,other,Bachelor's,0,1,35-44,Average Performer
53041,Jessica Morgan,Operations,Workflow Coordinator,m,30-01-1900,04-Sep-22,,Active,Part-Time,Temporary,3,Active,other,Master's & above,0,1,25-34,Average Performer
51363,Olivia Barton,Analytics,Jn.Data Analyst,m,06-02-1900,18-Sep-20,,Active,Part-Time,Temporary,3,Active,other,Master's & above,0,1,35-44,Average Performer
24250,Emily Chen,Operations,Workflow Coordinator,f,19-02-1900,08-Mar-21,,Active,Full-Time,Part-Time,3,Active,other,Master's & above,0,1,45-54,Average Performer
69607,Jeremy Ewing,Operations,Workflow Coordinator,f,02-02-1900,08-May-23,,Active,Part-Time,Full-Time,3,Active,other,Master's & above,0,1,25-34,Average Performer
56936,Ruth Cruz,Operations,Operations Coordinator,f,02-02-1900,06-Oct-19,,Active,Contract,Part-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
20309,Sharon Kim,Finance,Finance Manager,m,02-02-1900,24-Dec-22,,Active,Contract,Part-Time,3,Active,other,Master's & above,0,1,25-34,Average Performer
12221,Margaret Martinez,HR,Payroll Executive,m,30-01-1900,07-Nov-21,,Active,Full-Time,Temporary,3,Active,other,Bachelor's,0,1,25-34,Average Performer
22425,Bradley Sandoval,Operations,Logistics Executive,f,31-01-1900,12-May-22,,Active,Contract,Part-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
40170,Joanna Lewis,Analytics,Sr.Data Analyst,m,26-01-1900,12-Dec-18,,Active,Full-Time,Temporary,3,Active,other,Bachelor's,0,1,25-34,Average Performer
22654,Nicholas Gomez,Operations,Workflow Coordinator,m,01-02-1900,12-Jan-22,,Active,Full-Time,Temporary,3,Active,other,Bachelor's,0,1,25-34,Average Performer
31749,Michael Farmer,Legal,Data Privacy Officer,m,14-02-1900,15-Jul-19,,Active,Contract,Full-Time,3,Active,other,Master's & above,0,1,45-54,Average Performer
8255,Katherine Costa,Finance,Tax Analyst,f,28-01-1900,16-Sep-22,,Active,Contract,Temporary,3,Active,other,Bachelor's,0,1,25-34,Average Performer
3905,Teresa Murray,Analytics,Product Analyst,m,11-02-1900,24-Jul-22,,Active,Full-Time,Full-Time,3,Active,other,Master's & above,0,1,35-44,Average Performer
20739,Duane Anderson,Analytics,Analyst,m,24-01-1900,02-Jan-19,,Active,Part-Time,Full-Time,3,Active,other,Bachelor's,0,1,Under 25,Average Performer
10043,David Cooper,Operations,Logistics Executive,m,21-02-1900,06-Jun-22,,Active,Part-Time,Part-Time,3,Active,other,Master's & above,0,1,45-54,Average Performer
59299,Melissa Chavez,Operations,Operations Manager,m,11-02-1900,03-Jan-19,,Active,Part-Time,Part-Time,3,Active,other,Bachelor's,0,1,35-44,Average Performer
75734,Robert Rios,Analytics,Sr.Data Analyst,m,29-01-1900,17-Jan-23,,Active,Full-Time,Temporary,3,Active,other,Bachelor's,0,1,25-34,Average Performer
1083,John Ramirez,Analytics,Analyst,m,06-02-1900,12-Sep-18,,Active,Part-Time,Full-Time,3,Active,other,Bachelor's,0,1,35-44,Average Performer
58502,Elizabeth Kaufman,Operations,Business Operations Manager,f,02-02-1900,08-Jul-19,,Active,Part-Time,Temporary,3,Active,other,Bachelor's,0,1,25-34,Average Performer
5062,Joshua Glenn,Legal,Legal Assistant,m,26-01-1900,17-Aug-21,,Active,Full-Time,Part-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
77867,Brian Paul,Finance,Finance Manager,m,09-02-1900,14-Aug-18,,Active,Contract,Part-Time,3,Active,other,Master's & above,0,1,35-44,Average Performer
54785,Ricardo Harris,Operations,Operations Coordinator,f,09-02-1900,30-Jul-21,,Active,Part-Time,Temporary,3,Active,other,Bachelor's,0,1,35-44,Average Performer
58084,Steven Reid,Operations,Operations Coordinator,f,18-02-1900,04-Oct-22,,Active,Contract,Full-Time,3,Active,other,Bachelor's,0,1,45-54,Average Performer
14899,Rachel Paul,Operations,Quality Assurance Officer,m,04-02-1900,30-Oct-21,,Active,Part-Time,Full-Time,3,Active,other,Bachelor's,0,1,35-44,Average Performer
2617,Kelsey Thompson,Operations,Logistics Executive,f,08-02-1900,23-Nov-20,,Active,Contract,Temporary,3,Active,other,Bachelor's,0,1,35-44,Average Performer
68285,Diana Cox,Finance,Finance Manager,f,19-02-1900,30-Jan-23,,Active,Full-Time,Full-Time,3,Active,other,Master's & above,0,1,45-54,Average Performer
22322,Brenda Rodriguez,Operations,Operations Coordinator,m,16-02-1900,07-Nov-22,,Active,Contract,Part-Time,3,Active,other,Bachelor's,0,1,45-54,Average Performer
60125,Holly Hudson,Operations,Workflow Coordinator,f,31-01-1900,22-Feb-21,,Active,Part-Time,Full-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
71796,Heather Michael,Finance,Budget Analyst,m,31-01-1900,21-Oct-21,,Active,Full-Time,Part-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
40762,Lisa Morrison,Operations,Workflow Coordinator,m,02-02-1900,29-Jul-20,,Active,Full-Time,Part-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
64486,Jason Kim,Finance,Budget Analyst,m,30-01-1900,29-Jun-19,,Active,Contract,Temporary,3,Active,sourcing,Bachelor's,0,1,25-34,Average Performer
46232,Sheri Campos,Technology,QA Engineer,m,05-02-1900,17-Jan-20,,Active,Contract,Full-Time,3,Active,sourcing,Bachelor's,0,1,35-44,Average Performer
76254,George Willis,Technology,QA Engineer,m,08-02-1900,12-Jul-23,,Active,Full-Time,Part-Time,3,Active,sourcing,Master's & above,0,1,35-44,Average Performer
14390,Gerald Carey,Technology,Full Stack Developer,f,04-02-1900,18-Oct-21,,Active,Full-Time,Temporary,3,Active,sourcing,Master's & above,0,1,35-44,Average Performer
13164,Rose Conner,Technology,Data Engineer,m,03-02-1900,03-Jan-22,,Active,Contract,Temporary,3,Active,sourcing,Master's & above,0,1,25-34,Average Performer
2096,Guy Hansen,Sales & Marketing,Regional Sales Manager,f,29-01-1900,11-Aug-18,,Active,Part-Time,Full-Time,3,Active,sourcing,Bachelor's,0,1,25-34,Average Performer
53808,Angela Gibson,Sales & Marketing,Regional Sales Manager,m,25-02-1900,31-Mar-23,,Active,Full-Time,Full-Time,3,Active,sourcing,Master's & above,0,1,55 Above,Average Performer
59105,Debra Mckenzie,Operations,Logistics Executive,m,02-02-1900,30-Aug-19,,Active,Part-Time,Temporary,3,Active,sourcing,Bachelor's,0,1,25-34,Average Performer
53303,Derrick Johnson,Operations,Operations Manager,f,27-02-1900,17-Jan-21,,Active,Contract,Full-Time,3,Active,sourcing,Bachelor's,0,1,55 Above,Average Performer
23930,Joel Hodge II,Sales & Marketing,Content Marketing Manager,m,06-02-1900,29-Jan-21,,Active,Part-Time,Temporary,3,Active,sourcing,Bachelor's,0,1,35-44,Average Performer
40162,Curtis Mathis,Analytics,Analyst,m,23-01-1900,22-Oct-21,,Active,Full-Time,Temporary,3,Active,sourcing,Bachelor's,0,1,Under 25,Average Performer
31492,John Hart,Analytics,Analyst,m,27-01-1900,11-May-20,,Active,Full-Time,Full-Time,3,Active,sourcing,Bachelor's,0,1,25-34,Average Performer
16434,Daniel Hart,Operations,Workflow Coordinator,f,03-02-1900,12-Jun-22,,Active,Full-Time,Full-Time,3,Active,sourcing,Bachelor's,0,1,25-34,Average Performer
1561,Lynn Jackson,HR,Payroll Manager,m,31-01-1900,10-Mar-20,,Active,Part-Time,Temporary,3,Active,sourcing,Bachelor's,0,1,25-34,Average Performer
52840,Mr. Jason Brock,Operations, Inventory Controller,m,28-01-1900,11-Jul-22,,Active,Full-Time,Part-Time,3,Active,sourcing,Bachelor's,0,1,25-34,Average Performer
59325,Gregory Ramirez,Sales & Marketing,Marketing Executive,m,04-02-1900,22-Jun-22,,Active,Contract,Full-Time,3,Active,sourcing,Bachelor's,0,1,35-44,Average Performer
29033,Summer Carter,Analytics,Analyst,m,30-01-1900,01-Sep-21,,Active,Part-Time,Full-Time,3,Active,sourcing,Bachelor's,0,1,25-34,Average Performer
41735,Jordan George,Sales & Marketing,Customer Relationship Executive,f,01-02-1900,16-Jul-19,,Active,Contract,Temporary,3,Active,sourcing,Master's & above,0,1,25-34,Average Performer
47942,Angela Carlson,Sales & Marketing,Digital Marketing Specialist,m,09-02-1900,29-Aug-19,,Active,Part-Time,Part-Time,3,Active,sourcing,Bachelor's,0,1,35-44,Average Performer
62197,Christy Craig,Sales & Marketing,Regional Sales Manager,m,28-01-1900,13-May-20,,Active,Part-Time,Full-Time,3,Active,sourcing,Bachelor's,0,1,25-34,Average Performer
7003,Teresa Meyer,Sales & Marketing,Customer Relationship Executive,m,10-02-1900,28-Mar-23,,Active,Contract,Full-Time,3,Active,sourcing,Bachelor's,0,1,35-44,Average Performer
19737,Cheryl Swanson,Technology,Full Stack Developer,m,05-02-1900,16-Jul-22,,Active,Contract,Temporary,3,Active,sourcing,Master's & above,0,1,35-44,Average Performer
68576,Jennifer Adams,Operations,Operations Manager,m,01-02-1900,15-Sep-20,,Active,Contract,Temporary,3,Active,sourcing,Bachelor's,0,1,25-34,Average Performer
39736,Vanessa Ramirez,Technology,Data Engineer,m,18-02-1900,27-Nov-21,,Active,Contract,Part-Time,3,Active,sourcing,Bachelor's,0,1,45-54,Average Performer
73402,Joshua Pittman,Operations, Inventory Controller,f,19-02-1900,29-Nov-19,,Active,Part-Time,Temporary,3,Active,sourcing,Bachelor's,0,1,45-54,Average Performer
31036,Christopher Romero,Sales & Marketing,Regional Sales Manager,f,02-02-1900,12-Feb-23,,Active,Part-Time,Full-Time,3,Active,sourcing,Bachelor's,0,1,25-34,Average Performer
2283,Kari Bishop,Operations,Workflow Coordinator,m,03-02-1900,18-Nov-21,,Active,Contract,Temporary,3,Active,sourcing,Master's & above,0,1,25-34,Average Performer
35086,Justin Grant,Sales & Marketing,Customer Relationship Executive,m,07-02-1900,01-Jul-23,,Active,Full-Time,Full-Time,3,Active,sourcing,Bachelor's,0,1,35-44,Average Performer
66082,Sarah Sims,HR,Administrative Assistant,m,29-02-1900,18-Apr-22,,Active,Contract,Temporary,3,Active,sourcing,Bachelor's,0,1,55 Above,Average Performer
17522,James Baker,Sales & Marketing,Regional Sales Manager,m,27-01-1900,22-Jun-21,,Active,Full-Time,Temporary,3,Active,sourcing,Bachelor's,0,1,25-34,Average Performer
64845,Erik Simon,Operations,Operations Manager,m,31-01-1900,28-Aug-18,,Active,Contract,Temporary,3,Active,sourcing,Bachelor's,0,1,25-34,Average Performer
53023,Teresa Lopez,Sales & Marketing,Regional Sales Manager,m,07-02-1900,27-Dec-18,,Active,Part-Time,Part-Time,3,Active,sourcing,Bachelor's,0,1,35-44,Average Performer
65412,Melissa Scott,Operations, Inventory Controller,f,02-02-1900,30-Jul-23,,Active,Part-Time,Full-Time,3,Active,sourcing,Master's & above,0,1,25-34,Average Performer
17816,Robert Schmitt,Analytics,Product Analyst,m,30-01-1900,27-Jun-23,,Active,Contract,Part-Time,3,Active,sourcing,Bachelor's,0,1,25-34,Average Performer
41847,Jennifer Murphy,Technology,Data Engineer,f,28-01-1900,02-Jan-23,,Active,Part-Time,Full-Time,3,Active,sourcing,Bachelor's,0,1,25-34,Average Performer
55643,Martin Jackson,HR,Employee Relations Executive,m,17-02-1900,12-Jul-22,,Active,Part-Time,Full-Time,3,Active,sourcing,Bachelor's,0,1,45-54,Average Performer
56409,Jamie Frye,Technology,Product Manager,m,08-02-1900,07-Apr-23,,Active,Full-Time,Temporary,3,Active,sourcing,Master's & above,0,1,35-44,Average Performer
23668,Isaac Long,Sales & Marketing,Customer Relationship Executive,m,09-02-1900,18-Aug-21,,Active,Full-Time,Temporary,3,Active,sourcing,Master's & above,0,1,35-44,Average Performer
65210,Kenneth Carter,Technology,Cloud Engineer,m,03-02-1900,24-Apr-22,,Active,Contract,Part-Time,3,Active,sourcing,Bachelor's,0,1,25-34,Average Performer
44136,Bradley Butler,Technology,Full Stack Developer,m,25-02-1900,23-Mar-19,,Active,Contract,Part-Time,3,Active,sourcing,Bachelor's,0,1,55 Above,Average Performer
42249,Alyssa Gill,Sales & Marketing, Sales Executive / Representative,m,31-01-1900,16-Mar-21,,Active,Part-Time,Full-Time,3,Active,sourcing,Bachelor's,0,1,25-34,Average Performer
